3	3	1	3	40	3	5	0	0	0	0	0	0	0
3	3	2	1	36	3	0	0	0	0	0	4	0	0
3	3	2	2	47	3	59	0	0	0	1	0	1	0
3	3	2	3	46	3	17	0	0	0	0	1	0	0
3	3	3	1	60	3	0	0	0	0	0	0	0	0
3	3	3	2	4	3	0	0	0	0	0	0	0	0
3	3	3	3	58	3	0	0	0	0	0	0	0	0
1	1	1	1	82	4	10	0	0	0	0	1	0	0
1	1	1	2	30	4	22	0	0	0	0	2	0	0
1	1	1	3	55	4	1	0	0	0	0	0	0	0
1	1	2	1	43	4	103	1	0	0	0	0	0	0
1	1	2	2	59	4	2	0	0	0	0	0	0	0
1	1	2	3	9	4	1	0	0	0	0	0	0	0
1	1	3	1	77	4	0	0	0	0	0	0	0	0
1	1	3	2	49	4	72	0	0	0	0	0	0	0
1	1	3	3	65	4	5	0	0	0	0	0	0	0
1	2	1	1	67	4	93	0	0	0	0	2	0	0
1	2	1	2	10	4	2	1	0	0	0	0	0	0
1	2	1	3	37	4	5	0	0	0	0	0	0	0
1	2	2	1	85	4	133	0	0	0	0	0	0	0
1	2	2	2	33	4	12	0	0	0	0	0	0	1
1	2	2	3	79	4	13	0	0	0	0	0	0	0
1	2	3	1	70	4	58	0	0	0	0	0	0	0
1	2	3	2	76	4	44	0	0	0	0	0	0	0
1	2	3	3	3	4	149	0	0	0	0	0	0	0
1	3	1	1	64	4	15	0	0	0	0	2	0	0
1	3	1	2	22	4	42	0	0	0	0	0	0	0
1	3	1	3	56	4	8	1	0	0	0	1	0	0
1	3	2	1	73	4	181	0	0	0	0	0	0	0
1	3	2	2	31	4	6	0	0	0	0	0	0	0
1	3	2	3	11	4	6	0	0	0	0	0	0	0
1	3	3	1	18	4	4	0	0	0	0	0	0	0
1	3	3	2	72	4	0	0	0	0	0	0	0	0
1	3	3	3	45	4	0	0	0	0	0	0	0	0
2	1	1	1	50	4	0	0	0	0	1	0	0	0
2	1	1	2	15	4	42	0	0	0	0	0	0	0
2	1	1	3	68	4	0	0	0	0	0	0	0	0
2	1	2	1	12	4	20	0	0	0	0	0	0	1
2	1	2	2	42	4	0	0	0	0	0	0	0	0
2	1	2	3	35	4	30	0	0	0	0	0	0	0
2	1	3	1	87	4	22	0	0	0	0	0	0	0
2	1	3	2	14	4	64	0	0	0	0	0	0	0
2	1	3	3	48	4	15	1	0	0	0	0	0	0
2	2	1	1	8	4	59	0	1	0	0	3	0	0
2	2	1	2	13	4	89	0	0	0	0	3	0	0
2	2	1	3	5	4	39	0	0	0	0	0	0	0
2	2	2	1	81	4	92	0	0	0	0	2	0	0
2	2	2	2	75	4	0	0	0	0	0	0	0	0
2	2	2	3	61	4	24	0	0	0	0	0	0	0
2	2	3	1	41	4	63	0	0	0	0	2	0	0
2	2	3	2	28	4	94	0	1	0	0	0	0	0
2	2	3	3	7	4	45	0	0	0	0	1	0	1
2	3	1	1	66	4	14	0	0	0	1	3	0	0
2	3	1	2	17	4	96	0	0	0	0	0	0	0
2	3	1	3	51	4	41	0	0	1	0	0	0	0
2	3	2	1	19	4	44	0	0	0	0	0	0	0
2	3	2	2	6	4	24	0	0	0	0	0	0	0
2	3	2	3	25	4	56	0	0	0	0	0	0	0
2	3	3	1	44	4	0	0	0	0	0	0	0	0
2	3	3	2	62	4	13	0	0	0	0	1	0	0
2	3	3	3	34	4	3	0	0	0	0	2	0	0
3	1	1	1	29	4	31	0	0	0	0	0	0	0
3	1	1	2	27	4	0	0	0	0	0	0	0	0
3	1	1	3	71	4	68	0	0	1	0	0	0	0
3	1	2	1	38	4	1	0	0	0	0	0	0	0
3	1	2	2	26	4	61	0	0	0	0	0	0	0
3	1	2	3	86	4	10	0	0	0	0	0	0	0
3	1	3	1	83	4	0	0	0	0	0	1	0	0
3	1	3	2	39	4	6	0	0	0	0	0	0	1
3	1	3	3	63	4	1	0	0	0	0	0	0	0
3	2	1	1	16	4	3	1	0	0	0	0	0	0
3	2	1	2	57	4	3	0	0	0	0	0	0	0
3	2	1	3	53	4	25	0	0	0	0	0	0	0
3	2	2	1	23	4	3	0	0	0	0	0	0	0
3	2	2	2	54	4	0	0	0	0	0	0	0	0
3	2	2	3	52	4	0	0	0	0	0	0	0	0
3	2	3	1	24	4	0	0	0	0	1	0	0	0
3	2	3	2	2	4	0	0	0	0	0	0	0	0
3	2	3	3	84	4	3	0	0	0	0	0	0	0
3	3	1	1	32	4	0	0	0	0	0	0	0	0
3	3	1	2	20	4	0	0	0	0	0	1	0	0
3	3	1	3	40	4	2	0	0	0	0	0	0	0
3	3	2	1	36	4	0	0	0	0	0	0	0	0
3	3	2	2	47	4	81	0	0	0	0	2	0	0
3	3	2	3	46	4	23	0	0	0	0	2	0	0
3	3	3	1	60	4	0	0	0	0	0	0	0	0
3	3	3	2	4	4	0	0	0	0	0	0	0	0
3	3	3	3	58	4	0	0	0	0	1	0	0	0
1	1	1	1	82	5	14	0	0	0	0	3	0	0
1	1	1	2	30	5	8	0	0	0	0	1	0	1
1	1	1	3	55	5	2	0	0	0	0	0	0	0
1	1	2	1	43	5	178	0	0	0	0	4	0	0
1	1	2	2	59	5	12	0	0	0	0	0	0	0
1	1	2	3	9	5	0	0	0	0	0	1	0	0
1	1	3	1	77	5	0	0	0	0	0	0	0	0
1	1	3	2	49	5	114	0	0	0	0	0	0	0
1	1	3	3	65	5	3	0	0	0	0	1	0	0
1	2	1	1	67	5	103	1	0	0	0	6	0	0
1	2	1	2	10	5	0	0	0	0	0	0	0	0
1	2	1	3	37	5	1	0	0	0	0	0	0	0
1	2	2	1	85	5	247	0	0	0	0	4	0	0
1	2	2	2	33	5	53	0	0	0	0	0	0	1
1	2	2	3	79	5	7	0	0	0	0	0	0	0
1	2	3	1	70	5	91	0	0	0	0	0	0	0
1	2	3	2	76	5	26	1	0	0	0	0	0	0
1	2	3	3	3	5	102	0	0	0	0	3	0	0
1	3	1	1	64	5	13	0	0	0	0	1	0	0
1	3	1	2	22	5	16	0	0	0	0	0	0	0
1	3	1	3	56	5	2	0	0	0	0	1	0	0
1	3	2	1	73	5	220	0	0	0	0	5	0	0
1	3	2	2	31	5	18	0	0	0	0	0	0	0
1	3	2	3	11	5	0	1	0	0	0	0	0	0
1	3	3	1	18	5	1	0	0	0	0	0	0	0
1	3	3	2	72	5	0	0	0	0	0	0	0	0
1	3	3	3	45	5	0	0	0	0	0	0	0	0
2	1	1	1	50	5	0	1	0	0	0	1	0	0
2	1	1	2	15	5	46	0	0	0	0	2	0	0
2	1	1	3	68	5	0	0	0	0	0	0	0	0
2	1	2	1	12	5	28	0	0	0	0	0	0	1
2	1	2	2	42	5	1	0	0	0	0	0	0	0
2	1	2	3	35	5	27	0	0	0	0	0	0	0
2	1	3	1	87	5	26	0	0	0	0	0	0	0
2	1	3	2	14	5	78	0	0	0	0	2	0	0
2	1	3	3	48	5	10	0	0	0	0	1	0	0
2	2	1	1	8	5	90	0	1	0	0	2	0	0
2	2	1	2	13	5	141	0	0	0	0	3	0	0
2	2	1	3	5	5	51	0	0	0	0	0	0	0
2	2	2	1	81	5	78	0	0	0	0	0	0	0
2	2	2	2	75	5	0	0	0	0	0	0	0	0
2	2	2	3	61	5	34	0	0	0	0	1	0	0
2	2	3	1	41	5	229	0	0	0	0	0	0	0
2	2	3	2	28	5	99	0	1	0	0	0	0	0
2	2	3	3	7	5	54	0	0	0	0	3	0	1
2	3	1	1	66	5	30	0	0	0	1	2	0	0
2	3	1	2	17	5	106	0	0	0	1	0	0	0
2	3	1	3	51	5	59	0	1	0	0	0	0	0
2	3	2	1	19	5	69	0	0	0	0	0	0	0
2	3	2	2	6	5	14	0	0	0	0	0	0	0
2	3	2	3	25	5	71	0	0	0	0	0	0	0
2	3	3	1	44	5	1	0	0	0	0	0	0	0
2	3	3	2	62	5	16	0	0	0	0	0	0	0
2	3	3	3	34	5	6	0	0	0	0	0	0	0
3	1	1	1	29	5	60	0	0	0	0	0	0	0
3	1	1	2	27	5	0	0	0	0	0	0	0	0
3	1	1	3	71	5	70	0	1	0	0	0	0	0
3	1	2	1	38	5	1	0	0	0	0	0	0	0
3	1	2	2	26	5	72	0	0	0	0	1	0	0
3	1	2	3	86	5	10	0	0	0	0	0	0	0
3	1	3	1	83	5	1	0	0	0	0	0	0	0
3	1	3	2	39	5	20	0	0	0	0	1	0	1
3	1	3	3	63	5	0	0	0	0	0	0	0	0
3	2	1	1	16	5	5	0	0	0	0	0	0	0
3	2	1	2	57	5	11	0	0	0	0	0	0	0
3	2	1	3	53	5	43	0	0	0	0	0	0	0
3	2	2	1	23	5	1	0	0	0	0	1	0	0
3	2	2	2	54	5	0	0	0	0	0	0	0	0
3	2	2	3	52	5	1	0	0	0	0	0	0	0
3	2	3	1	24	5	0	0	0	0	0	0	0	0
3	2	3	2	2	5	1	0	0	0	0	1	0	0
3	2	3	3	84	5	5	0	0	0	0	0	0	0
3	3	1	1	32	5	0	0	0	0	0	2	0	0
3	3	1	2	20	5	1	0	0	0	0	0	0	0
3	3	1	3	40	5	0	0	0	0	0	0	0	0
3	3	2	1	36	5	0	0	0	0	0	2	0	0
3	3	2	2	47	5	156	0	0	0	0	4	0	0
3	3	2	3	46	5	24	0	0	0	0	2	0	0
3	3	3	1	60	5	0	0	0	0	0	0	0	0
3	3	3	2	4	5	0	0	0	0	0	0	0	0
3	3	3	3	58	5	0	0	0	0	1	1	0	0
1	1	1	1	82	6	10	0	0	0	0	3	0	0
1	1	1	2	30	6	36	0	0	0	0	0	0	0
1	1	1	3	55	6	3	0	0	0	0	0	0	0
1	1	2	1	43	6	224	0	0	0	0	3	0	0
1	1	2	2	59	6	19	0	0	0	0	0	0	0
1	1	2	3	9	6	8	0	0	0	0	0	0	0
1	1	3	1	77	6	0	0	0	0	0	0	0	0
1	1	3	2	49	6	130	0	0	0	0	2	0	0
1	1	3	3	65	6	0	0	0	0	0	0	0	0
1	2	1	1	67	6	108	0	0	0	0	2	0	0
1	2	1	2	10	6	0	0	0	0	0	0	0	0
1	2	1	3	37	6	10	1	0	0	0	0	0	0
1	2	2	1	85	6	284	0	0	0	0	0	0	0
1	2	2	2	33	6	70	0	0	0	0	0	0	1
1	2	2	3	79	6	5	0	0	0	0	0	0	0
1	2	3	1	70	6	91	0	0	0	0	0	0	0
1	2	3	2	76	6	10	0	0	0	0	0	0	0
1	2	3	3	3	6	156	0	0	0	0	0	0	0
1	3	1	1	64	6	1	0	0	0	0	0	0	0
1	3	1	2	22	6	12	0	0	0	0	0	0	0
1	3	1	3	56	6	0	0	0	0	0	0	0	0
1	3	2	1	73	6	237	0	0	0	0	2	0	0
1	3	2	2	31	6	18	0	0	0	0	1	0	0
1	3	2	3	11	6	0	0	0	0	0	0	0	0
1	3	3	1	18	6	0	0	0	0	0	0	0	0
1	3	3	2	72	6	7	0	0	0	1	0	0	0
1	3	3	3	45	6	1	0	0	0	0	0	0	0
2	1	1	1	50	6	0	0	0	0	0	0	0	0
2	1	1	2	15	6	36	0	0	0	0	0	0	0
2	1	1	3	68	6	0	1	0	0	0	0	0	0
2	1	2	1	12	6	23	0	0	0	0	0	0	1
2	1	2	2	42	6	6	0	0	0	0	0	0	0
2	1	2	3	35	6	12	0	0	0	0	0	0	0
2	1	3	1	87	6	10	0	0	0	0	0	0	0
2	1	3	2	14	6	45	0	0	0	0	0	1	0
2	1	3	3	48	6	0	0	0	0	0	0	0	0
2	2	1	1	8	6	81	0	0	0	0	0	0	0
2	2	1	2	13	6	158	0	0	0	0	2	0	0
2	2	1	3	5	6	33	0	0	0	0	0	1	0
2	2	2	1	81	6	66	0	0	0	0	0	0	0
2	2	2	2	75	6	0	0	0	0	0	0	0	0
2	2	2	3	61	6	35	0	0	0	0	0	0	0
2	2	3	1	41	6	225	0	0	0	0	0	0	0
2	2	3	2	28	6	89	0	0	0	0	2	0	0
2	2	3	3	7	6	70	0	0	0	0	0	0	1
2	3	1	1	66	6	9	0	0	0	1	0	0	0
2	3	1	2	17	6	68	0	0	0	0	3	0	0
2	3	1	3	51	6	49	0	1	0	0	2	1	0
2	3	2	1	19	6	75	0	0	0	0	0	0	0
2	3	2	2	6	6	3	0	0	0	0	0	0	0
2	3	2	3	25	6	69	0	0	0	0	3	0	0
2	3	3	1	44	6	0	0	0	0	0	0	0	0
2	3	3	2	62	6	17	0	0	0	0	2	0	0
2	3	3	3	34	6	2	0	0	0	0	0	0	0
3	1	1	1	29	6	51	0	0	0	0	2	0	0
3	1	1	2	27	6	0	0	0	0	0	2	0	0
3	1	1	3	71	6	41	0	0	0	0	0	0	0
3	1	2	1	38	6	1	0	0	0	0	0	0	0
3	1	2	2	26	6	83	0	0	0	0	0	0	0
3	1	2	3	86	6	26	0	0	0	0	0	0	0
3	1	3	1	83	6	0	0	0	0	0	0	0	0
3	1	3	2	39	6	23	0	0	0	0	0	0	1
3	1	3	3	63	6	0	0	0	0	0	0	0	0
3	2	1	1	16	6	19	0	0	0	0	0	0	0
3	2	1	2	57	6	17	0	0	0	0	0	0	0
3	2	1	3	53	6	27	0	0	0	0	0	0	0
3	2	2	1	23	6	2	0	0	0	0	0	0	0
3	2	2	2	54	6	0	0	0	0	0	0	0	0
3	2	2	3	52	6	0	0	0	0	0	0	0	0
3	2	3	1	24	6	0	0	0	0	0	0	0	0
3	2	3	2	2	6	0	1	0	0	0	0	0	0
3	2	3	3	84	6	6	0	0	0	0	0	0	0
3	3	1	1	32	6	0	0	0	0	0	0	0	0
3	3	1	2	20	6	1	0	0	0	0	0	0	0
3	3	1	3	40	6	0	0	0	0	0	0	0	0
3	3	2	1	36	6	0	0	0	0	0	1	0	0
3	3	2	2	47	6	154	0	0	0	0	2	0	0
3	3	2	3	46	6	7	0	0	0	0	4	0	0
3	3	3	1	60	6	0	0	0	0	0	0	0	0
3	3	3	2	4	6	1	0	0	0	0	0	0	0
3	3	3	3	58	6	0	0	0	0	1	0	0	0
1	1	1	1	82	7	6	0	0	0	0	3	0	0
1	1	1	2	30	7	34	0	0	0	0	2	0	0
1	1	1	3	55	7	0	0	0	0	0	0	0	0
1	1	2	1	43	7	205	0	0	0	0	4	0	0
1	1	2	2	59	7	4	0	0	0	0	0	0	0
1	1	2	3	9	7	12	0	0	0	0	0	0	0
1	1	3	1	77	7	0	0	0	0	0	0	0	0
1	1	3	2	49	7	86	0	0	0	0	0	0	0
1	1	3	3	65	7	0	0	0	0	0	0	0	0
1	2	1	1	67	7	85	0	0	0	0	2	0	0
1	2	1	2	10	7	7	0	0	0	0	0	0	0
1	2	1	3	37	7	14	0	0	0	0	0	0	0
1	2	2	1	85	7	279	0	0	0	0	2	0	0
1	2	2	2	33	7	76	0	0	0	1	1	0	0
